mysqld, Version: 5.7.41-log (MySQL Community Server (GPL)). started with:
Tcp port: 0  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2023-11-26T14:02:04.238636Z	    2 Connect	root@172.20.0.3 on  using TCP/IP
2023-11-26T15:17:22.314554Z	   18 Query	UPDATE Results SET reporting_pathologist = AES_ENCRYPT(reporting_pathologist, 'ã2è×¢"xÁý2M\~dîú¡±õ¯HCm{_')
2023-11-26T15:17:22.317280Z	   18 Query	SHOW WARNINGS
2023-11-26T15:17:22.317918Z	   18 Init DB	db_sec
2023-11-26T15:17:22.318058Z	   18 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:17:22.318728Z	   19 Quit	
2023-11-26T15:17:22.318762Z	   18 Quit	
2023-11-26T15:31:29.171790Z	   20 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:31:29.171919Z	   20 Query	SET NAMES utf8mb4
2023-11-26T15:31:29.171979Z	   20 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:31:29.172117Z	   20 Init DB	db_sec
2023-11-26T15:31:29.172673Z	   20 Init DB	db_sec
2023-11-26T15:31:29.173216Z	   20 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:31:29.175744Z	   20 Quit	
2023-11-26T15:32:23.487950Z	   21 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:32:23.488129Z	   21 Query	SET NAMES utf8mb4
2023-11-26T15:32:23.488237Z	   21 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:32:23.488523Z	   21 Init DB	db_sec
2023-11-26T15:32:23.488685Z	   21 Query	SHOW FULL COLUMNS FROM `Staff`
2023-11-26T15:32:23.489208Z	   21 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Staff'
2023-11-26T15:32:23.489639Z	   21 Query	SHOW INDEX FROM `Staff`
2023-11-26T15:32:23.489986Z	   21 Query	SHOW CREATE TABLE `Staff`
2023-11-26T15:32:23.490307Z	   21 Query	SHOW TRIGGERS LIKE 'Staff'
2023-11-26T15:32:23.490971Z	   21 Init DB	db_sec
2023-11-26T15:32:23.491114Z	   21 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:32:23.491715Z	   21 Quit	
2023-11-26T15:34:33.851606Z	   22 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:33.851894Z	   22 Query	SET NAMES utf8mb4
2023-11-26T15:34:33.852063Z	   22 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:33.852637Z	   22 Init DB	db_sec
2023-11-26T15:34:33.853358Z	   22 Query	SHOW FULL COLUMNS FROM `Appointments`
2023-11-26T15:34:33.855151Z	   22 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Appointments'
2023-11-26T15:34:33.857236Z	   22 Query	SHOW INDEX FROM `Appointments`
2023-11-26T15:34:33.858388Z	   22 Query	SHOW CREATE TABLE `Appointments`
2023-11-26T15:34:33.858881Z	   22 Query	SHOW TRIGGERS LIKE 'Appointments'
2023-11-26T15:34:33.861326Z	   22 Init DB	db_sec
2023-11-26T15:34:33.862075Z	   22 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:33.865302Z	   22 Quit	
2023-11-26T15:34:35.016376Z	   23 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:35.017303Z	   23 Query	SET NAMES utf8mb4
2023-11-26T15:34:35.018034Z	   23 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:35.019362Z	   23 Init DB	db_sec
2023-11-26T15:34:35.020013Z	   23 Query	SHOW FULL COLUMNS FROM `Billing`
2023-11-26T15:34:35.022125Z	   23 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Billing'
2023-11-26T15:34:35.024197Z	   23 Query	SHOW INDEX FROM `Billing`
2023-11-26T15:34:35.025195Z	   23 Query	SHOW CREATE TABLE `Billing`
2023-11-26T15:34:35.026330Z	   23 Query	SHOW TRIGGERS LIKE 'Billing'
2023-11-26T15:34:35.029668Z	   23 Init DB	db_sec
2023-11-26T15:34:35.030266Z	   23 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:35.033353Z	   23 Quit	
2023-11-26T15:34:40.707664Z	   24 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:40.707913Z	   24 Query	SET NAMES utf8mb4
2023-11-26T15:34:40.708133Z	   24 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:40.708632Z	   24 Init DB	db_sec
2023-11-26T15:34:40.709265Z	   24 Query	SHOW FULL COLUMNS FROM `Orders`
2023-11-26T15:34:40.711914Z	   24 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Orders'
2023-11-26T15:34:40.713787Z	   24 Query	SHOW INDEX FROM `Orders`
2023-11-26T15:34:40.714990Z	   24 Query	SHOW CREATE TABLE `Orders`
2023-11-26T15:34:40.716432Z	   24 Query	SHOW TRIGGERS LIKE 'Orders'
2023-11-26T15:34:40.720296Z	   24 Init DB	db_sec
2023-11-26T15:34:40.720966Z	   24 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:40.724306Z	   24 Quit	
2023-11-26T15:34:42.998669Z	   25 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:42.999334Z	   25 Query	SET NAMES utf8mb4
2023-11-26T15:34:42.999953Z	   25 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:43.001463Z	   25 Init DB	db_sec
2023-11-26T15:34:43.002073Z	   25 Query	SHOW FULL COLUMNS FROM `Patients`
2023-11-26T15:34:43.004021Z	   25 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Patients'
2023-11-26T15:34:43.005915Z	   25 Query	SHOW INDEX FROM `Patients`
2023-11-26T15:34:43.006914Z	   25 Query	SHOW CREATE TABLE `Patients`
2023-11-26T15:34:43.007727Z	   25 Query	SHOW TRIGGERS LIKE 'Patients'
2023-11-26T15:34:43.010561Z	   25 Init DB	db_sec
2023-11-26T15:34:43.011313Z	   25 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:43.015310Z	   25 Quit	
2023-11-26T15:34:44.381713Z	   26 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:44.382126Z	   26 Query	SET NAMES utf8mb4
2023-11-26T15:34:44.382339Z	   26 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:44.383197Z	   26 Init DB	db_sec
2023-11-26T15:34:44.383926Z	   26 Query	SHOW FULL COLUMNS FROM `Results`
2023-11-26T15:34:44.385820Z	   26 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Results'
2023-11-26T15:34:44.387726Z	   26 Query	SHOW INDEX FROM `Results`
2023-11-26T15:34:44.388807Z	   26 Query	SHOW CREATE TABLE `Results`
2023-11-26T15:34:44.389490Z	   26 Query	SHOW TRIGGERS LIKE 'Results'
2023-11-26T15:34:44.392204Z	   26 Init DB	db_sec
2023-11-26T15:34:44.392979Z	   26 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:44.395733Z	   26 Quit	
2023-11-26T15:34:56.888217Z	   27 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:56.888819Z	   27 Query	SET NAMES utf8mb4
2023-11-26T15:34:56.889187Z	   27 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:56.891379Z	   27 Init DB	db_sec
2023-11-26T15:34:56.892414Z	   27 Query	SHOW FULL COLUMNS FROM `Staff`
2023-11-26T15:34:56.895425Z	   27 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Staff'
2023-11-26T15:34:56.897377Z	   27 Query	SHOW INDEX FROM `Staff`
2023-11-26T15:34:56.898391Z	   27 Query	SHOW CREATE TABLE `Staff`
2023-11-26T15:34:56.899244Z	   27 Query	SHOW TRIGGERS LIKE 'Staff'
2023-11-26T15:34:56.903255Z	   27 Init DB	db_sec
2023-11-26T15:34:56.904078Z	   27 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:56.907667Z	   27 Quit	
2023-11-26T15:34:58.825313Z	   28 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:34:58.825753Z	   28 Query	SET NAMES utf8mb4
2023-11-26T15:34:58.826098Z	   28 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:34:58.827232Z	   28 Init DB	db_sec
2023-11-26T15:34:58.827864Z	   28 Query	SHOW FULL COLUMNS FROM `Orders`
2023-11-26T15:34:58.829952Z	   28 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Orders'
2023-11-26T15:34:58.831582Z	   28 Query	SHOW INDEX FROM `Orders`
2023-11-26T15:34:58.832862Z	   28 Query	SHOW CREATE TABLE `Orders`
2023-11-26T15:34:58.834161Z	   28 Query	SHOW TRIGGERS LIKE 'Orders'
2023-11-26T15:34:58.837429Z	   28 Init DB	db_sec
2023-11-26T15:34:58.838138Z	   28 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:34:58.841558Z	   28 Quit	
2023-11-26T15:38:18.749373Z	   29 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T15:38:18.754223Z	   29 Quit	
2023-11-26T15:41:31.027223Z	   30 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:41:31.027511Z	   30 Query	SET NAMES utf8mb4
2023-11-26T15:41:31.027727Z	   30 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:41:31.028152Z	   30 Init DB	db_sec
2023-11-26T15:41:31.028418Z	   30 Query	SHOW FULL COLUMNS FROM `Results`
2023-11-26T15:41:31.030399Z	   30 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Results'
2023-11-26T15:41:31.032262Z	   30 Query	SHOW INDEX FROM `Results`
2023-11-26T15:41:31.033353Z	   30 Query	SHOW CREATE TABLE `Results`
2023-11-26T15:41:31.034584Z	   30 Query	SHOW TRIGGERS LIKE 'Results'
2023-11-26T15:41:31.038902Z	   30 Init DB	db_sec
2023-11-26T15:41:31.039493Z	   30 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:41:31.043048Z	   30 Quit	
2023-11-26T15:41:54.685416Z	   31 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:41:54.685863Z	   31 Query	SET NAMES utf8mb4
2023-11-26T15:41:54.686226Z	   31 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:41:54.687660Z	   31 Init DB	db_sec
2023-11-26T15:41:54.688447Z	   31 Query	SHOW FULL COLUMNS FROM `Billing`
2023-11-26T15:41:54.691348Z	   31 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Billing'
2023-11-26T15:41:54.693928Z	   31 Query	SHOW INDEX FROM `Billing`
2023-11-26T15:41:54.695319Z	   31 Query	SHOW CREATE TABLE `Billing`
2023-11-26T15:41:54.696800Z	   31 Query	SHOW TRIGGERS LIKE 'Billing'
2023-11-26T15:41:54.700165Z	   31 Init DB	db_sec
2023-11-26T15:41:54.701038Z	   31 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:41:54.705608Z	   31 Quit	
2023-11-26T15:42:31.502385Z	   32 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:42:31.503430Z	   32 Query	SET NAMES utf8mb4
2023-11-26T15:42:31.504462Z	   32 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:42:31.506096Z	   32 Init DB	db_sec
2023-11-26T15:42:31.507038Z	   32 Query	SHOW FULL COLUMNS FROM `Orders`
2023-11-26T15:42:31.508798Z	   32 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() AND TABLE_NAME = 'Orders'
2023-11-26T15:42:31.511092Z	   32 Query	SHOW INDEX FROM `Orders`
2023-11-26T15:42:31.512095Z	   32 Query	SHOW CREATE TABLE `Orders`
2023-11-26T15:42:31.513129Z	   32 Query	SHOW TRIGGERS LIKE 'Orders'
2023-11-26T15:42:31.517130Z	   32 Init DB	db_sec
2023-11-26T15:42:31.517980Z	   32 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:42:31.521536Z	   32 Quit	
2023-11-26T15:42:57.871567Z	   33 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:42:57.871784Z	   33 Query	SET NAMES utf8mb4
2023-11-26T15:42:57.871878Z	   33 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:42:57.872047Z	   33 Init DB	db_sec
2023-11-26T15:42:57.872630Z	   33 Init DB	db_sec
2023-11-26T15:42:57.873075Z	   33 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:42:57.874857Z	   33 Quit	
2023-11-26T15:42:59.683423Z	   34 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:42:59.683883Z	   34 Query	SET NAMES utf8mb4
2023-11-26T15:42:59.684158Z	   34 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:42:59.684673Z	   34 Init DB	db_sec
2023-11-26T15:42:59.686244Z	   34 Query	SELECT TABLE_NAME, TABLE_TYPE FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY TABLE_NAME
2023-11-26T15:42:59.689190Z	   34 Init DB	db_sec
2023-11-26T15:42:59.689767Z	   34 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:42:59.692863Z	   34 Quit	
2023-11-26T15:42:59.727562Z	   35 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:42:59.727822Z	   35 Query	SET NAMES utf8mb4
2023-11-26T15:42:59.728002Z	   35 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:42:59.728349Z	   35 Init DB	db_sec
2023-11-26T15:42:59.728571Z	   35 Query	SHOW TABLE STATUS
2023-11-26T15:42:59.730176Z	   35 Quit	
2023-11-26T15:43:02.451259Z	   36 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:43:02.451573Z	   36 Query	SET NAMES utf8mb4
2023-11-26T15:43:02.451917Z	   36 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:43:02.452385Z	   36 Init DB	db_sec
2023-11-26T15:43:02.453486Z	   36 Query	SET time_zone = '+00:00'
2023-11-26T15:43:02.454192Z	   36 Query	SET sql_mode = ''
2023-11-26T15:43:02.454971Z	   36 Init DB	db_sec
2023-11-26T15:43:02.455560Z	   36 Query	SHOW CREATE DATABASE `db_sec`
2023-11-26T15:43:02.456276Z	   36 Query	SHOW FUNCTION STATUS WHERE Db = 'db_sec'
2023-11-26T15:43:02.461952Z	   36 Query	SHOW PROCEDURE STATUS WHERE Db = 'db_sec'
2023-11-26T15:43:02.466298Z	   36 Query	SHOW EVENTS
2023-11-26T15:43:02.468722Z	   36 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:43:02.471110Z	   36 Query	SHOW CREATE TABLE `Appointments`
2023-11-26T15:43:02.472229Z	   36 Query	SHOW TRIGGERS LIKE 'Appointments'
2023-11-26T15:43:02.474695Z	   36 Query	SHOW CREATE TABLE `Billing`
2023-11-26T15:43:02.475494Z	   36 Query	SHOW TRIGGERS LIKE 'Billing'
2023-11-26T15:43:02.476274Z	   36 Query	SHOW CREATE TABLE `Orders`
2023-11-26T15:43:02.476844Z	   36 Query	SHOW TRIGGERS LIKE 'Orders'
2023-11-26T15:43:02.479059Z	   36 Query	SHOW CREATE TABLE `Patients`
2023-11-26T15:43:02.480879Z	   36 Query	SHOW TRIGGERS LIKE 'Patients'
2023-11-26T15:43:02.483836Z	   36 Query	SHOW CREATE TABLE `Results`
2023-11-26T15:43:02.484667Z	   36 Query	SHOW TRIGGERS LIKE 'Results'
2023-11-26T15:43:02.486771Z	   36 Query	SHOW CREATE TABLE `Staff`
2023-11-26T15:43:02.487551Z	   36 Query	SHOW TRIGGERS LIKE 'Staff'
2023-11-26T15:43:02.489224Z	   36 Query	SHOW CREATE TABLE `TestsCatalog`
2023-11-26T15:43:02.489847Z	   36 Query	SHOW TRIGGERS LIKE 'TestsCatalog'
2023-11-26T15:43:02.492060Z	   36 Query	SELECT NOW()
2023-11-26T15:43:02.492917Z	   36 Quit	
2023-11-26T15:43:06.403963Z	   37 Connect	root@172.22.0.3 on  using TCP/IP
2023-11-26T15:43:06.404317Z	   37 Query	SET NAMES utf8mb4
2023-11-26T15:43:06.404540Z	   37 Query	SET sql_quote_show_create = 1, autocommit = 1
2023-11-26T15:43:06.405078Z	   37 Init DB	db_sec
2023-11-26T15:43:06.406245Z	   37 Query	SET time_zone = '+00:00'
2023-11-26T15:43:06.406988Z	   37 Query	SET sql_mode = ''
2023-11-26T15:43:06.407999Z	   37 Init DB	db_sec
2023-11-26T15:43:06.408623Z	   37 Query	SHOW CREATE DATABASE `db_sec`
2023-11-26T15:43:06.409632Z	   37 Query	SHOW FUNCTION STATUS WHERE Db = 'db_sec'
2023-11-26T15:43:06.418314Z	   37 Query	SHOW PROCEDURE STATUS WHERE Db = 'db_sec'
2023-11-26T15:43:06.422515Z	   37 Query	SHOW EVENTS
2023-11-26T15:43:06.423221Z	   37 Query	SELECT TABLE_NAME AS Name, ENGINE AS Engine, TABLE_COMMENT AS Comment FROM information_schema.TABLES WHERE TABLE_SCHEMA = DATABASE() ORDER BY Name
2023-11-26T15:43:06.425036Z	   37 Query	SHOW CREATE TABLE `Appointments`
2023-11-26T15:43:06.425862Z	   37 Query	SHOW TRIGGERS LIKE 'Appointments'
2023-11-26T15:43:06.428456Z	   37 Query	SHOW CREATE TABLE `Billing`
2023-11-26T15:43:06.429898Z	   37 Query	SHOW TRIGGERS LIKE 'Billing'
2023-11-26T15:43:06.433784Z	   37 Query	SHOW CREATE TABLE `Orders`
2023-11-26T15:43:06.434905Z	   37 Query	SHOW TRIGGERS LIKE 'Orders'
2023-11-26T15:43:06.437918Z	   37 Query	SHOW CREATE TABLE `Patients`
2023-11-26T15:43:06.438780Z	   37 Query	SHOW TRIGGERS LIKE 'Patients'
2023-11-26T15:43:06.441144Z	   37 Query	SHOW CREATE TABLE `Results`
2023-11-26T15:43:06.442007Z	   37 Query	SHOW TRIGGERS LIKE 'Results'
2023-11-26T15:43:06.443547Z	   37 Query	SHOW CREATE TABLE `Staff`
2023-11-26T15:43:06.444068Z	   37 Query	SHOW TRIGGERS LIKE 'Staff'
2023-11-26T15:43:06.445531Z	   37 Query	SHOW CREATE TABLE `TestsCatalog`
2023-11-26T15:43:06.445968Z	   37 Query	SHOW TRIGGERS LIKE 'TestsCatalog'
2023-11-26T15:43:06.448552Z	   37 Query	SELECT NOW()
2023-11-26T15:43:06.449188Z	   37 Quit	
2023-11-26T16:04:24.422136Z	   38 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:24.423164Z	   38 Prepare	SELECT * FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:04:24.423401Z	   38 Execute	SELECT * FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:04:24.424593Z	   38 Close stmt	
2023-11-26T16:04:24.424857Z	   38 Quit	
2023-11-26T16:04:24.426635Z	   39 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:24.428363Z	   39 Prepare	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:04:24.428738Z	   39 Execute	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:04:24.429773Z	   39 Close stmt	
2023-11-26T16:04:24.430782Z	   39 Quit	
2023-11-26T16:04:32.194548Z	   40 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:32.198122Z	   40 Prepare	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:04:32.199142Z	   40 Execute	SELECT * FROM Appointments LIMIT 40 OFFSET 0
2023-11-26T16:04:32.200705Z	   40 Close stmt	
2023-11-26T16:04:32.201556Z	   40 Quit	
2023-11-26T16:04:32.203692Z	   41 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:32.205437Z	   41 Prepare	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:04:32.207394Z	   41 Execute	SELECT COUNT(*) AS total FROM Appointments
2023-11-26T16:04:32.207786Z	   41 Close stmt	
2023-11-26T16:04:32.208007Z	   41 Quit	
2023-11-26T16:04:33.587932Z	   42 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:33.588661Z	   42 Prepare	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:04:33.588759Z	   42 Execute	SELECT * FROM Billing LIMIT 40 OFFSET 0
2023-11-26T16:04:33.589174Z	   42 Close stmt	
2023-11-26T16:04:33.589289Z	   42 Quit	
2023-11-26T16:04:33.591348Z	   43 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:33.592691Z	   43 Prepare	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:04:33.593027Z	   43 Execute	SELECT COUNT(*) AS total FROM Billing
2023-11-26T16:04:33.595484Z	   43 Close stmt	
2023-11-26T16:04:33.595949Z	   43 Quit	
2023-11-26T16:04:35.870366Z	   44 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:35.871161Z	   44 Prepare	SELECT * FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:04:35.871329Z	   44 Execute	SELECT * FROM Orders LIMIT 40 OFFSET 0
2023-11-26T16:04:35.872556Z	   44 Close stmt	
2023-11-26T16:04:35.872933Z	   44 Quit	
2023-11-26T16:04:35.874465Z	   45 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:35.875679Z	   45 Prepare	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:04:35.875975Z	   45 Execute	SELECT COUNT(*) AS total FROM Orders
2023-11-26T16:04:35.877080Z	   45 Close stmt	
2023-11-26T16:04:35.877463Z	   45 Quit	
2023-11-26T16:04:37.137229Z	   46 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:37.138490Z	   46 Prepare	SELECT * FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:04:37.138703Z	   46 Execute	SELECT * FROM Patients LIMIT 40 OFFSET 0
2023-11-26T16:04:37.139984Z	   46 Close stmt	
2023-11-26T16:04:37.140461Z	   46 Quit	
2023-11-26T16:04:37.142782Z	   47 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:37.145964Z	   47 Prepare	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:04:37.146334Z	   47 Execute	SELECT COUNT(*) AS total FROM Patients
2023-11-26T16:04:37.148021Z	   47 Close stmt	
2023-11-26T16:04:37.148415Z	   47 Quit	
2023-11-26T16:04:40.236618Z	   48 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:40.236907Z	   48 Prepare	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:04:40.236952Z	   48 Execute	SELECT * FROM Results LIMIT 40 OFFSET 0
2023-11-26T16:04:40.237141Z	   48 Close stmt	
2023-11-26T16:04:40.237172Z	   48 Quit	
2023-11-26T16:04:40.237505Z	   49 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:40.237755Z	   49 Prepare	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:04:40.237785Z	   49 Execute	SELECT COUNT(*) AS total FROM Results
2023-11-26T16:04:40.237927Z	   49 Close stmt	
2023-11-26T16:04:40.237957Z	   49 Quit	
2023-11-26T16:04:41.016399Z	   50 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:41.018288Z	   50 Prepare	SELECT * FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:04:41.018768Z	   50 Execute	SELECT * FROM Staff LIMIT 40 OFFSET 0
2023-11-26T16:04:41.019972Z	   50 Close stmt	
2023-11-26T16:04:41.020305Z	   50 Quit	
2023-11-26T16:04:41.022507Z	   51 Connect	sysadmin@172.22.0.4 on db_sec using TCP/IP
2023-11-26T16:04:41.023841Z	   51 Prepare	SELECT COUNT(*) AS total FROM Staff
2023-11-26T16:04:41.024307Z	   51 Execute	SELECT COUNT(*) AS total FROM Staff
